court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_25,4,42918,12,4,8,1,2,16533.4,12400.1,27.358,54.088,Sebas,C18_008,NA,line1,24,34,0.558823529411765
0,approach,A18_170,HCxTLC,Y,2018_07_25,4,42981,80,4,8,1,2,13777.9,12400.1,27.358,54.088,Sebas,C18_004,NA,NA,24,32,0.5625
0,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,1,31397,10,5,5,2,6,46844.8,63378.2,24.726,67.007,Sebas,C18_009,NA,line1,24,14,0.571428571428571
0,approach,A18_310,HCx(TLCxHC),Y,2018_07_26,1,31417,13,5,5,2,6,46844.8,63378.2,24.726,67.007,Sebas,C18_008,NA,line1,24,14,0.571428571428571
0,approach,A18_270,TLCxHC,Y,2018_07_26,1,31606,33,5,5,2,6,57867,63378.2,25.695,62.955,Sebas,C18_005,NA,NA,24,14,0.571428571428571
0,approach,A18_307,HCxTLC,Y,2018_07_26,1,31707,15,5,5,2,6,55111.5,66133.8,25.695,62.955,Sebas,C18_004,NA,NA,24,14,0.571428571428571
0,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,1,31734,15,5,5,2,6,55111.5,66133.8,25.695,62.955,Sebas,C18_007,NA,line1,24,14,0.571428571428571
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,1,31877,10,5,5,2,6,46844.8,66133.8,25.695,62.955,Sebas,C18_007,NA,line1,24,10,0.3
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,1,31905,10,5,5,2,6,44089.2,68889.3,25.695,62.955,Sebas,C18_007,NA,line1,24,10,0.3
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,1,32067,10,5,5,2,6,23422.4,22044.6,25.695,62.955,Sebas,C18_007,NA,line1,24,10,0.3
0,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,1,32158,10,5,5,2,6,18600.1,16533.4,25.695,62.955,Sebas,C18_007,NA,line1,24,14,0.571428571428571
1,approach,A18_291,TLCx(TLCxHC),Y,2018_07_26,1,32172,18,5,5,2,6,23422.4,17911.2,25.695,62.955,Sebas,C18_007,NA,line1,24,14,0.5
1,court_init,A18_325,TLCx(TLCxHC),Y,2018_07_26,1,32380,10,5,5,2,6,35822.5,22044.6,25.695,62.955,Sebas,C18_007,NA,line1,24,10,0.3
1,approach,A18_326,TLCx(TLCxHC),N,2018_07_26,1,32436,10,5,5,2,6,23422.4,26178,25.695,62.955,Sebas,C18_007,NA,line1,24,14,0.5
1,approach,A18_330,HCx(TLCxHC),Y,2018_07_26,1,32529,10,5,5,2,6,20666.8,26178,26.28,59.723,Sebas,C18_008,NA,line1,24,14,0.5
0,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,1,32614,13,5,5,2,6,28933.5,39955.8,26.28,59.723,Sebas,C18_008,NA,line1,24,14,0.571428571428571
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,1,33747,10,5,5,2,6,NA,NA,NA,NA,Sebas,C18_007,NA,line1,24,10,0.3
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,35765,40,5,5,5,1,10333.4,9300.1,26.769,58.275,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,court_init,A18_326,TLCx(TLCxHC),N,2018_07_26,2,35766,10,5,5,5,1,10333.4,9300.1,26.769,58.275,Sebas,C18_007,NA,line1,24,67,0.641791044776119
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,35772,10,5,5,5,1,9644.5,9300.1,26.769,58.275,Sebas,C18_007,NA,line1,24,64,0.65625
1,approach,A18_326,TLCx(TLCxHC),N,2018_07_26,2,36093,10,5,5,5,1,9300.1,9300.1,26.769,58.275,Sebas,C18_007,NA,line1,24,67,0.641791044776119
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,36166,16,5,5,5,1,9300.1,8611.2,26.134,58.023,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,36337,40,5,5,5,1,9300.1,9300.1,26.134,58.023,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,36617,16,5,5,5,1,12400.1,12400.1,26.134,58.023,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,2,36654,15,5,5,5,1,10333.4,9644.5,26.134,58.023,Sebas,C18_007,NA,line1,24,69,0.63768115942029
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,2,36828,15,5,5,5,1,8611.2,8611.2,26.134,58.023,Sebas,C18_007,NA,line1,24,69,0.63768115942029
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,36868,16,5,5,5,1,9300.1,10333.4,26.134,58.023,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_312,HCx(TLCxHC),Y,2018_07_26,2,36883,13,5,5,5,1,9644.5,10677.8,26.134,58.023,Sebas,C18_008,NA,line1,24,69,0.63768115942029
1,approach,A18_312,HCx(TLCxHC),Y,2018_07_26,2,36957,13,5,5,5,1,13089,13777.9,26.134,58.023,Sebas,C18_008,NA,line1,24,69,0.63768115942029
1,approach,A18_309,TLCx(TLCxHC),Y,2018_07_26,2,37023,13,5,5,5,1,17911.2,17222.3,25.841,58.756,Sebas,C18_009,NA,line1,24,70,0.642857142857143
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,37030,16,5,5,5,1,19289,18600.1,25.841,58.756,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_338,TLC,N,2018_07_26,2,37046,10,5,5,5,1,17911.2,17222.3,25.841,58.756,Sebas,Stock(48),NA,NA,24,67,0.641791044776119
1,approach,A18_338,TLC,N,2018_07_26,2,37228,10,5,5,5,1,5338.9,20666.8,25.841,58.756,Sebas,Stock(48),NA,NA,24,67,0.641791044776119
0,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,37233,16,5,5,5,1,19977.9,18600.1,25.841,58.756,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_338,TLC,N,2018_07_26,2,37243,10,5,5,5,1,20666.8,19289,25.841,58.756,Sebas,Stock(48),NA,NA,24,67,0.641791044776119
1,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,2,37244,10,5,5,5,1,21355.7,19977.9,25.841,58.756,Sebas,C18_009,NA,line1,24,66,0.681818181818182
0,approach,A18_338,TLC,N,2018_07_26,2,37256,10,5,5,5,1,22044.6,20666.8,25.841,58.756,Sebas,Stock(48),NA,NA,24,67,0.641791044776119
0,approach,A18_170,HCxTLC,Y,2018_07_26,2,37309,81,5,5,5,1,93689.5,88178.4,25.841,58.756,Sebas,C18_004,NA,NA,24,67,0.671641791044776
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,37440,16,5,5,5,1,20666.8,24800.2,25.841,58.756,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_339,TLC,N,2018_07_26,2,37441,10,5,5,5,1,20666.8,24800.2,25.841,58.756,Sebas,Stock(40),NA,NA,24,67,0.626865671641791
0,approach,A18_170,HCxTLC,Y,2018_07_26,2,37508,81,5,5,5,1,99200.7,93689.5,25.841,58.756,Sebas,C18_004,NA,NA,24,67,0.671641791044776
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,37566,16,5,5,5,1,82667.2,82667.2,25.841,58.756,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,37689,40,5,5,5,1,104711.8,99200.7,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,2,37720,10,5,5,5,1,99200.7,93689.5,25.841,58.756,Sebas,C18_007,NA,line1,24,66,0.621212121212121
0,approach,A18_253,HCxTLC,Y,2018_07_26,2,37729,40,5,5,5,1,88178.4,93689.5,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,2,37751,10,5,5,5,1,88178.4,88178.4,25.841,58.756,Sebas,C18_007,NA,line1,24,66,0.621212121212121
0,approach,A18_253,HCxTLC,Y,2018_07_26,2,37756,40,5,5,5,1,85422.8,82667.2,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
0,approach,A18_253,HCxTLC,Y,2018_07_26,2,37779,40,5,5,5,1,104711.8,104711.8,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
0,approach,A18_253,HCxTLC,Y,2018_07_26,2,37798,40,5,5,5,1,104711.8,104711.8,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,37821,40,5,5,5,1,93689.5,93689.5,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,37890,40,5,5,5,1,104711.8,104711.8,25.841,58.756,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,37910,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_007,NA,line1,24,64,0.65625
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,2,37917,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_007,NA,line1,24,66,0.621212121212121
0,approach,A18_307,HCxTLC,Y,2018_07_26,2,37923,15,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
1,approach,A18_307,HCxTLC,Y,2018_07_26,2,37947,15,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,37978,10,5,5,5,1,104711.8,33066.9,26.671,58.198,Sebas,C18_007,NA,line1,24,64,0.65625
1,approach,A18_307,HCxTLC,Y,2018_07_26,2,37989,15,5,5,5,1,99200.7,93689.5,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
0,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,2,38000,10,5,5,5,1,99200.7,99200.7,26.671,58.198,Sebas,C18_009,NA,line1,24,66,0.681818181818182
1,approach,A18_307,HCxTLC,Y,2018_07_26,2,38020,15,5,5,5,1,99200.7,93689.5,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,2,38093,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_007,NA,line1,24,66,0.621212121212121
0,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,2,38097,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_009,NA,line1,24,66,0.681818181818182
1,approach,A18_339,TLC,N,2018_07_26,2,38106,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,Stock(40),NA,NA,24,67,0.626865671641791
0,court_init,A18_329,TLCx(TLCxHC),N,2018_07_26,2,38113,10,5,5,5,1,104711.8,99200.7,26.671,58.198,Sebas,C18_009,NA,line1,24,66,0.681818181818182
0,approach,A18_307,HCxTLC,Y,2018_07_26,2,38149,15,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
0,approach,A18_326,TLCx(TLCxHC),N,2018_07_26,2,38170,10,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_007,NA,line1,24,67,0.641791044776119
0,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,38188,10,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_007,NA,line1,24,64,0.65625
0,court_init,A18_329,TLCx(TLCxHC),N,2018_07_26,2,38189,10,5,5,5,1,99200.7,104711.8,26.671,58.198,Sebas,C18_009,NA,line1,24,66,0.681818181818182
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,38195,40,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,2,38221,10,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_007,NA,line1,24,66,0.621212121212121
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,38246,10,5,5,5,1,104711.8,110223,26.671,58.198,Sebas,C18_007,NA,line1,24,64,0.65625
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,38304,40,5,5,5,1,104711.8,104711.8,26.671,58.198,Sebas,C18_004,NA,NA,24,59,0.644067796610169
1,approach,A18_170,HCxTLC,Y,2018_07_26,2,38332,81,5,5,5,1,99200.7,104711.8,26.671,58.198,Sebas,C18_004,NA,NA,24,67,0.671641791044776
1,approach,A18_253,HCxTLC,Y,2018_07_26,2,38346,40,5,5,5,1,104711.8,110223,26.671,58.198,Sebas,C18_004,NA,NA,24,59,0.644067796610169
0,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,38353,10,5,5,5,1,104711.8,110223,26.671,58.198,Sebas,C18_007,NA,line1,24,64,0.65625
1,court_init,A18_326,TLCx(TLCxHC),N,2018_07_26,2,38500,10,5,5,5,1,16533.4,16533.4,26.671,58.198,Sebas,C18_007,NA,line1,24,67,0.641791044776119
1,approach,A18_291,TLCx(TLCxHC),Y,2018_07_26,2,38592,18,5,5,5,1,17222.3,17222.3,26.671,58.198,Sebas,C18_007,NA,line1,24,70,0.642857142857143
1,approach,A18_307,HCxTLC,Y,2018_07_26,2,38592,15,5,5,5,1,17222.3,17222.3,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
1,approach,A18_307,HCxTLC,Y,2018_07_26,2,38716,15,5,5,5,1,33066.9,33066.9,26.671,58.198,Sebas,C18_004,NA,NA,24,61,0.672131147540984
0,approach,A18_307,HCxTLC,Y,2018_07_26,2,38800,15,5,5,5,1,34444.7,34444.7,26.891,54.559,Sebas,C18_004,NA,NA,24,61,0.672131147540984
0,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,2,39030,16,5,5,5,1,17222.3,17222.3,26.891,54.559,Sebas,C18_008,NA,line1,24,63,0.634920634920635
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,39234,10,5,5,1,2,33066.9,33066.9,26.891,54.559,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,court_init,A18_339,TLC,N,2018_07_26,2,39264,10,5,5,5,1,42711.4,44089.2,26.891,54.559,Sebas,Stock(40),NA,NA,24,67,0.626865671641791
0,court_init,A18_328,TLCx(TLCxHC),Y,2018_07_26,2,39286,10,5,5,5,1,3616.7,20666.8,26.891,54.559,Sebas,C18_007,NA,line1,24,64,0.65625
0,approach,A18_170,HCxTLC,Y,2018_07_26,2,39288,81,5,5,5,1,18600.1,21355.7,26.891,54.559,Sebas,C18_004,NA,NA,24,67,0.671641791044776
0,approach,A18_307,HCxTLC,Y,2018_07_26,2,39364,15,5,5,5,1,88178.4,93689.5,26.891,54.559,Sebas,C18_004,NA,NA,24,61,0.672131147540984
0,approach,A18_304,TLCx(TLCxHC),N,2018_07_26,2,39379,15,5,5,5,1,37200.2,46844.8,26.891,54.559,Sebas,C18_007,NA,line1,24,70,0.657142857142857
0,approach,A18_306,HCx(TLCxHC),Y,2018_07_26,2,39428,15,5,5,5,1,13777.9,13777.9,26.891,54.559,Sebas,C18_008,NA,line1,24,70,0.657142857142857
0,approach,A18_307,HCxTLC,Y,2018_07_26,2,39488,15,5,5,5,1,99200.7,99200.7,26.891,54.559,Sebas,C18_004,NA,NA,24,61,0.672131147540984
1,approach,A18_339,TLC,N,2018_07_26,2,39580,10,5,5,5,1,11711.2,11711.2,26.891,54.559,Sebas,Stock(40),NA,NA,24,67,0.626865671641791
1,approach,A18_326,TLCx(TLCxHC),N,2018_07_26,3,41774,10,5,5,1,2,7233.4,6544.5,25.817,59.806,Sebas,C18_007,NA,line1,24,52,0.903846153846154
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,3,42020,10,5,5,1,2,121245.2,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,52,0.865384615384615
1,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,3,42078,10,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_009,NA,line1,24,54,0.87037037037037
1,approach,A18_170,HCxTLC,Y,2018_07_26,3,42080,81,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,50,0.9
1,approach,A18_253,HCxTLC,Y,2018_07_26,3,42097,40,5,5,1,2,11711.2,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,53,0.867924528301887
1,approach,A18_253,HCxTLC,Y,2018_07_26,3,42101,40,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,53,0.867924528301887
0,court_init,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,42116,10,5,5,1,2,10333.4,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_329,TLCx(TLCxHC),N,2018_07_26,3,42117,10,5,5,1,2,11711.2,9300.1,25.817,59.806,Sebas,C18_009,NA,line1,24,54,0.87037037037037
0,court_init,A18_326,TLCx(TLCxHC),N,2018_07_26,3,42124,10,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,52,0.903846153846154
1,approach,A18_109,HCxTLC,Y,2018_07_26,3,42127,57,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,52,0.865384615384615
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,42130,10,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_170,HCxTLC,Y,2018_07_26,3,42143,81,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,50,0.9
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,42152,10,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_253,HCxTLC,Y,2018_07_26,3,42160,40,5,5,1,2,115734.1,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,53,0.867924528301887
0,approach,A18_170,HCxTLC,Y,2018_07_26,3,42176,81,5,5,1,2,110223,8611.2,25.817,59.806,Sebas,C18_004,NA,NA,24,50,0.9
1,approach,A18_312,HCx(TLCxHC),Y,2018_07_26,3,42184,13,5,5,1,2,104711.8,8611.2,25.817,59.806,Sebas,C18_008,NA,line1,24,55,0.872727272727273
1,approach,A18_109,HCxTLC,Y,2018_07_26,3,42209,57,5,5,1,2,104711.8,8611.2,25.817,59.806,Sebas,C18_004,NA,NA,24,52,0.865384615384615
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,42212,10,5,5,1,2,104711.8,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,3,42219,10,5,5,1,2,104711.8,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,52,0.865384615384615
0,approach,A18_170,HCxTLC,Y,2018_07_26,3,42267,81,5,5,1,2,104711.8,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,50,0.9
1,court_init,A18_327,TLCx(TLCxHC),N,2018_07_26,3,42281,10,5,5,1,2,104711.8,9300.1,25.817,59.806,Sebas,C18_007,NA,line1,24,54,0.87037037037037
1,court_init,A18_307,HCxTLC,Y,2018_07_26,3,42327,15,5,5,1,2,82667.2,9300.1,25.817,59.806,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,42347,15,5,5,1,2,93689.5,9644.5,25.817,59.806,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,approach,A18_294,HCx(TLCxHC),Y,2018_07_26,3,42469,16,5,5,1,2,23422.4,11022.3,26.304,57.488,Sebas,C18_008,NA,line1,24,55,0.872727272727273
1,approach,A18_109,HCxTLC,Y,2018_07_26,3,42488,57,5,5,1,2,22044.6,11711.2,26.304,57.488,Sebas,C18_004,NA,NA,24,52,0.865384615384615
1,approach,A18_170,HCxTLC,Y,2018_07_26,3,42505,81,5,5,1,2,23422.4,12400.1,26.304,57.488,Sebas,C18_004,NA,NA,24,50,0.9
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,3,42529,15,5,5,1,2,23422.4,12400.1,26.304,57.488,Sebas,C18_007,NA,line1,24,51,0.882352941176471
1,approach,A18_327,TLCx(TLCxHC),N,2018_07_26,3,42636,10,5,5,1,2,34444.7,16533.4,26.304,57.488,Sebas,C18_007,NA,line1,24,54,0.87037037037037
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,3,42746,15,5,5,1,2,110223,17222.3,26.304,57.488,Sebas,C18_007,NA,line1,24,51,0.882352941176471
1,approach,A18_109,HCxTLC,Y,2018_07_26,3,42774,57,5,5,1,2,88178.4,16533.4,26.304,57.488,Sebas,C18_004,NA,NA,24,52,0.865384615384615
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,42848,15,5,5,1,2,21355.7,12400.1,26.304,57.488,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,court_init,A18_170,HCxTLC,Y,2018_07_26,3,42873,81,5,5,1,2,18600.1,12400.1,26.304,57.488,Sebas,C18_004,NA,NA,24,50,0.9
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,42876,15,5,5,1,2,24800.2,12400.1,26.304,57.488,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,approach,A18_309,TLCx(TLCxHC),Y,2018_07_26,3,42907,13,5,5,1,2,121245.2,14466.8,26.304,57.488,Sebas,C18_009,NA,line1,24,53,0.867924528301887
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,42932,15,5,5,1,2,110223,13089,26.304,57.488,Sebas,C18_004,NA,NA,24,49,0.857142857142857
0,approach,A18_326,TLCx(TLCxHC),N,2018_07_26,3,43419,10,5,5,1,2,115734.1,11711.2,26.622,56.314,Sebas,C18_007,NA,line1,24,52,0.903846153846154
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,43436,10,5,5,1,2,115734.1,11022.3,26.622,56.314,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_309,TLCx(TLCxHC),Y,2018_07_26,3,43464,13,5,5,1,2,110223,10677.8,26.622,56.314,Sebas,C18_009,NA,line1,24,53,0.867924528301887
1,approach,A18_309,TLCx(TLCxHC),Y,2018_07_26,3,43592,13,5,5,1,2,115734.1,10677.8,26.622,56.314,Sebas,C18_009,NA,line1,24,53,0.867924528301887
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,3,43611,10,5,5,1,2,110223,10677.8,26.622,56.314,Sebas,C18_007,NA,line1,24,52,0.865384615384615
0,court_init,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,43618,10,5,5,1,2,110223,10677.8,26.622,56.314,Sebas,C18_007,NA,line1,24,48,0.895833333333333
0,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,3,43621,15,5,5,1,2,110223,10677.8,26.622,56.314,Sebas,C18_007,NA,line1,24,51,0.882352941176471
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,3,43645,15,5,5,1,2,110223,10677.8,26.622,56.314,Sebas,C18_007,NA,line1,24,51,0.882352941176471
1,court_init,A18_326,TLCx(TLCxHC),N,2018_07_26,3,43679,10,5,5,1,2,93689.5,10677.8,26.622,56.314,Sebas,C18_007,NA,line1,24,52,0.903846153846154
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,43680,15,5,5,1,2,99200.7,10677.8,26.622,56.314,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,approach,A18_328,TLCx(TLCxHC),Y,2018_07_26,3,43766,10,5,5,1,2,42711.4,10333.4,26.622,56.314,Sebas,C18_007,NA,line1,24,52,0.865384615384615
1,approach,A18_307,HCxTLC,Y,2018_07_26,3,43780,15,5,5,1,2,49600.3,11711.2,26.622,56.314,Sebas,C18_004,NA,NA,24,49,0.857142857142857
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,3,43994,13,5,5,1,2,85422.8,12400.1,26.622,56.314,Sebas,C18_008,NA,line1,24,51,0.862745098039216
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_26,3,44030,15,5,5,1,2,57867,12400.1,26.622,56.314,Sebas,C18_007,NA,line1,24,51,0.882352941176471
1,approach,A18_220,TLCxHC,Y,2018_07_26,3,44048,43,5,5,1,2,44089.2,13089,26.622,56.314,Sebas,C18_002,NA,line1,24,55,0.872727272727273
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,3,44049,13,5,5,1,2,44089.2,13089,26.622,56.314,Sebas,C18_008,NA,line1,24,51,0.862745098039216
1,approach,A18_325,TLCx(TLCxHC),Y,2018_07_26,3,44198,10,5,5,1,2,22044.6,14466.8,26.622,56.314,Sebas,C18_007,NA,line1,24,48,0.895833333333333
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,3,44316,13,5,5,1,2,15155.7,11022.3,26.916,56.483,Sebas,C18_008,NA,line1,24,51,0.862745098039216
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,3,44470,13,5,5,1,2,23422.4,12400.1,26.916,56.483,Sebas,C18_008,NA,line1,24,51,0.862745098039216
1,approach,A18_311,HCx(TLCxHC),Y,2018_07_26,3,45339,13,5,5,1,2,7577.8,7577.8,26.891,54.149,Sebas,C18_008,NA,line1,24,51,0.862745098039216
0,approach,A18_311,HCx(TLCxHC),Y,2018_07_27,1,29374,14,7,10,3,4,NA,NA,19.651,91.929,Sebas,C18_008,NA,line1,24,7,0.857142857142857
1,approach,A18_300,TLCx(TLCxHC),N,2018_07_27,1,29990,16,7,10,3,4,NA,NA,20.46,87.005,Sebas,C18_007,NA,line1,24,8,0.625
0,court_init,A18_355,HC,Y,2018_07_27,1,30635,9,7,10,3,4,NA,NA,20.46,87.005,Sebas,Stock(25),Old_Stock,NA,24,8,0.75
1,approach,A18_330,HCx(TLCxHC),Y,2018_07_27,1,30699,11,7,10,3,4,NA,NA,21.199,85.8,Sebas,C18_008,NA,line1,24,8,0.625
1,approach,A18_326,TLCx(TLCxHC),N,2018_07_27,1,31159,11,7,10,3,4,NA,NA,21.199,85.8,Sebas,C18_007,NA,line1,24,8,0.625
1,approach,A18_309,TLCx(TLCxHC),Y,2018_07_27,1,31412,14,7,10,3,4,NA,NA,21.199,85.8,Sebas,C18_009,NA,line1,24,8,0.625
1,approach,A18_291,TLCx(TLCxHC),Y,2018_07_27,1,32508,19,7,10,3,4,NA,NA,23.016,77.48,Sebas,C18_007,NA,line1,24,8,0.625
0,approach,A18_311,HCx(TLCxHC),Y,2018_07_27,1,32650,14,7,10,3,4,NA,NA,23.016,77.48,Sebas,C18_008,NA,line1,24,7,0.857142857142857
1,court_init,A18_362,HCx(TLCxHC),Y,2018_07_27,1,32655,8,7,10,3,4,NA,NA,23.016,77.48,Sebas,C18_008,NA,line1,24,8,0.625
0,approach,A18_307,HCxTLC,Y,2018_07_27,2,32772,16,7,10,1,6,16533.4,26178,23.016,77.48,Sebas,C18_004,NA,NA,24,25,0.52
0,court_init,A18_330,HCx(TLCxHC),Y,2018_07_27,2,32773,11,7,10,1,6,18600.1,26178,23.016,77.48,Sebas,C18_008,NA,line1,24,26,0.5
