court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,grayscale_mean_at_visited,light_class_HC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
1,court_init,A18_689,HCx(TLCxHC),Y,2018_12_01,2,39041,21,7,5,2,1,19977.9,17222.3,0.393736438140843,NA,22.274,88.089,Sebas,C18_029,NA,line2,24,50,0.68
0,sitting,A18_684,TLCx(TLCxHC),N,2018_12_01,2,39080,22,7,5,2,1,19289,16533.4,0.325952975644676,NA,22.274,88.089,Sebas,C18_032,NA,line2,24,60,0.75
1,approach,A18_703,TLC,N,2018_12_01,2,39238,18,7,5,2,1,17222.3,14466.8,0.334615759281144,sunny,22.92,84.075,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
1,approach,A18_686,TLCx(TLCxHC),Y,2018_12_01,2,39262,21,7,5,2,1,17911.2,14466.8,0.33628066855546,NA,22.92,84.075,Sebas,C18_032,NA,line2,24,62,0.709677419354839
1,approach,A18_686,TLCx(TLCxHC),Y,2018_12_01,2,39348,21,7,5,2,1,10333.4,11022.3,0.291987210389266,NA,22.92,84.075,Sebas,C18_032,NA,line2,24,62,0.709677419354839
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,2,39404,21,7,5,2,1,10677.8,11711.2,0.286314989775592,NA,22.92,84.075,Sebas,C18_027,NA,line1,24,58,0.724137931034483
0,court_init,A18_684,TLCx(TLCxHC),N,2018_12_01,2,39639,22,7,5,2,1,22044.6,4133.4,0.284970173420543,NA,22.92,84.075,Sebas,C18_032,NA,line2,24,60,0.75
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,39758,21,7,5,2,1,22044.6,14466.8,0.312740318149355,NA,22.92,84.075,Sebas,C18_029,NA,line2,24,50,0.68
1,approach,A18_703,TLC,N,2018_12_01,2,39763,18,7,5,2,1,22044.6,14466.8,0.312160857472873,sunny,22.92,84.075,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
0,sitting,A18_703,TLC,N,2018_12_01,2,39765,18,7,5,2,1,21355.7,14466.8,0.277507209741081,sunny,22.92,84.075,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,39821,21,7,5,2,1,16533.4,13777.9,0.313331494660455,NA,22.92,84.075,Sebas,C18_029,NA,line2,24,50,0.68
0,sitting,A18_689,HCx(TLCxHC),Y,2018_12_01,2,39873,21,7,5,2,1,15155.7,12400.1,0.23150506848006,NA,22.92,84.075,Sebas,C18_029,NA,line2,24,50,0.68
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,39947,21,7,5,2,1,14466.8,10333.4,0.287709188984377,NA,22.92,84.075,Sebas,C18_029,NA,line2,24,50,0.68
0,sitting,A18_703,TLC,N,2018_12_01,2,40004,18,7,5,2,1,13089,9300.1,0.193574663218893,sunny_but_treeshade,22.92,84.075,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,40376,21,7,5,2,1,18600.1,13777.9,0.318534834721093,NA,23.352,82.765,Sebas,C18_029,NA,line2,24,50,0.68
1,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,40391,13,7,5,2,1,19289,13777.9,0.321235356181388,NA,23.352,82.765,Sebas,C18_032,NA,line2,24,53,0.660377358490566
0,approach,A18_680,(TLCxHC)xTLC,N,2018_12_01,2,40436,23,7,5,2,1,28933.5,13089,0.263578384660314,NA,23.352,82.765,Sebas,C18_030,NA,line2,24,61,0.721311475409836
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,40465,13,7,5,2,1,42711.4,12400.1,0.319119705285403,NA,23.352,82.765,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_680,(TLCxHC)xTLC,N,2018_12_01,2,40466,23,7,5,2,1,42711.4,12400.1,0.318156363985586,NA,23.352,82.765,Sebas,C18_030,NA,line2,24,61,0.721311475409836
0,sitting,A18_703,TLC,N,2018_12_01,2,40572,18,7,5,2,1,77156.1,10333.4,0.209941382221755,sunny_but_treeshade,23.352,82.765,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,40656,21,7,5,2,1,34444.7,8611.2,0.244395638933154,NA,23.352,82.765,Sebas,C18_029,NA,line2,24,50,0.68
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,40749,21,7,5,2,1,20666.8,8611.2,0.24015608984134,NA,23.352,82.765,Sebas,C18_029,NA,line2,24,50,0.68
1,court_init,A18_684,TLCx(TLCxHC),N,2018_12_01,2,40776,22,7,5,2,1,30311.3,8611.2,0.240629790109503,NA,23.352,82.765,Sebas,C18_032,NA,line2,24,60,0.75
0,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,40890,21,7,5,2,1,15844.5,8611.2,0.199319495988281,NA,23.352,82.765,Sebas,C18_029,NA,line2,24,50,0.68
1,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,40892,13,7,5,2,1,15844.5,8611.2,0.258567382353775,NA,23.352,82.765,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,41029,13,7,5,2,1,11022.3,8611.2,0.259512901761086,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,41095,21,7,5,2,1,10677.8,9300.1,0.257549834004991,NA,23.857,80.89,Sebas,C18_029,NA,line2,24,50,0.68
1,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_01,2,41135,11,7,5,2,1,10677.8,9644.5,0.26817973870984,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,62,0.709677419354839
1,sitting,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,41211,13,7,5,2,1,11022.3,11022.3,0.281084875888008,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,sitting,A18_738,TLCx(TLCxHC),N,2018_12_01,2,41473,8,7,5,2,1,12400.1,9300.1,0.284307275150602,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,60,0.7
0,approach,A18_684,TLCx(TLCxHC),N,2018_12_01,2,41704,22,7,5,2,1,11711.2,3788.9,0.256767812396115,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,60,0.75
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,41723,21,7,5,2,1,12400.1,3444.5,0.27617279142184,NA,23.857,80.89,Sebas,C18_029,NA,line2,24,50,0.68
1,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_01,2,41731,11,7,5,2,1,12400.1,3444.5,0.280293224152242,NA,23.857,80.89,Sebas,C18_032,NA,line2,24,62,0.709677419354839
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,41859,21,7,5,2,1,16533.4,16533.4,0.346036031228232,NA,24.219,80.168,Sebas,C18_029,NA,line2,24,50,0.68
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,41899,21,7,5,2,1,18600.1,15155.7,0.36839554843505,NA,24.219,80.168,Sebas,C18_029,NA,line2,24,50,0.68
0,approach,A18_703,TLC,N,2018_12_01,2,42009,18,7,5,2,1,11711.2,12400.1,0.309054240897584,NA,24.219,80.168,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,42326,13,7,5,2,1,38578,17222.3,0.330154575261103,NA,24.219,80.168,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_712,TLCx(TLCxHC),N,2018_12_01,2,42332,15,7,5,2,1,38578,17222.3,0.331836051922501,NA,24.219,80.168,Sebas,C18_032,NA,line2,24,63,0.714285714285714
0,court_init,A18_703,TLC,N,2018_12_01,2,42354,18,7,5,2,1,31689.1,17222.3,0.349596065248428,NA,24.219,80.168,Sebas,Stock(30),NA,NA,24,56,0.785714285714286
0,sitting,A18_674,HCx(TLCxHC),Y,2018_12_01,2,42422,25,7,5,2,1,30311.3,17222.3,0.342412471161117,NA,24.219,80.168,Sebas,C18_029,NA,line2,24,61,0.737704918032787
1,sitting,A18_738,TLCx(TLCxHC),N,2018_12_01,2,42494,8,7,5,2,1,8266.7,14466.8,0.338239716952738,NA,24.219,80.168,Sebas,C18_032,NA,line2,24,60,0.7
1,court_init,A18_738,TLCx(TLCxHC),N,2018_12_01,2,42630,8,7,5,2,1,6200,2066.7,0.300824843092692,NA,24.219,80.168,Sebas,C18_032,NA,line2,24,60,0.7
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,42669,13,7,5,2,1,14466.8,10677.8,0.29636367066373,NA,24.219,80.168,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,42909,13,7,5,2,1,38578,2927.8,0.297877056943316,NA,24.557,77.101,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,2,42955,21,7,5,2,1,33066.9,11022.3,0.304237705462224,NA,24.557,77.101,Sebas,C18_029,NA,line2,24,50,0.68
0,sitting,A18_674,HCx(TLCxHC),Y,2018_12_01,2,43137,25,7,5,2,1,22044.6,11022.3,0.281178196667517,NA,24.557,77.101,Sebas,C18_029,NA,line2,24,61,0.737704918032787
1,approach,A18_674,HCx(TLCxHC),Y,2018_12_01,2,43155,25,7,5,2,1,16533.4,11022.3,0.353299229655621,NA,24.557,77.101,Sebas,C18_029,NA,line2,24,61,0.737704918032787
1,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,43237,13,7,5,2,1,115734.1,15844.5,0.412478725400832,NA,24.557,77.101,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,2,43307,21,7,5,2,1,121245.2,15844.5,0.380594780001863,NA,24.557,77.101,Sebas,C18_027,NA,line1,24,58,0.724137931034483
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,2,43652,13,7,5,2,1,115734.1,23422.4,0.384633196571004,NA,24.895,78.587,Sebas,C18_032,NA,line2,24,53,0.660377358490566
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,2,43653,21,7,5,2,1,10677.8,23422.4,0.385859846937718,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,58,0.724137931034483
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,2,43664,21,7,5,2,1,121245.2,23422.4,0.391936686653174,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,58,0.724137931034483
1,approach,A18_738,TLCx(TLCxHC),N,2018_12_01,2,43668,8,7,5,2,1,121245.2,23422.4,0.391913937580234,NA,24.895,78.587,Sebas,C18_032,NA,line2,24,60,0.7
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,2,43680,21,7,5,2,1,110223,19289,0.392685585536508,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,58,0.724137931034483
0,approach,A18_680,(TLCxHC)xTLC,N,2018_12_01,3,43829,23,7,5,4,3,NA,16533.4,0.339789147481455,NA,24.895,78.587,Sebas,C18_030,NA,line2,24,43,0.302325581395349
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,43992,21,7,5,4,3,110223,16533.4,0.440508272507579,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,3,44037,21,7,5,4,3,63378.2,12400.1,0.301253019859491,NA,24.895,78.587,Sebas,C18_029,NA,line2,24,38,0.315789473684211
0,sitting,A18_687,TLCx(TLCxHC),N,2018_12_01,3,44226,21,7,5,4,3,33066.9,26178,0.341553939782157,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,court_init,A18_689,HCx(TLCxHC),Y,2018_12_01,3,44257,21,7,5,4,3,79911.6,17222.3,0.34987959922132,NA,24.895,78.587,Sebas,C18_029,NA,line2,24,38,0.315789473684211
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,3,44278,21,7,5,4,3,52355.9,16533.4,0.444093687709573,NA,24.895,78.587,Sebas,C18_027,NA,line1,24,33,0.242424242424242
1,court_init,A18_730,TLCx(TLCxHC),Y,2018_12_01,3,44301,11,7,5,4,3,44089.2,21355.7,0.460569789542341,NA,24.895,78.587,Sebas,C18_032,NA,line2,24,41,0.317073170731707
0,sitting,A18_730,TLCx(TLCxHC),Y,2018_12_01,3,44792,11,7,5,4,3,8266.7,11022.3,0.311873895228951,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,41,0.317073170731707
0,sitting,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,44836,13,7,5,4,3,8266.7,11022.3,0.305823642853721,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,37,0.324324324324324
1,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,44936,13,7,5,4,3,6544.5,8266.7,0.269276154983961,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,37,0.324324324324324
1,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,45067,13,7,5,4,3,24800.2,37200.2,0.362519022507996,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,37,0.324324324324324
0,approach,A18_684,TLCx(TLCxHC),N,2018_12_01,3,45276,22,7,5,4,3,17222.3,99200.7,0.228714278487565,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,44,0.318181818181818
0,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,3,45290,21,7,5,4,3,10677.8,28933.5,NA,NA,24.992,75.59,Sebas,C18_029,NA,line2,24,38,0.315789473684211
1,court_init,A18_674,HCx(TLCxHC),Y,2018_12_01,3,45303,25,7,5,4,3,10333.4,44089.2,NA,NA,24.992,75.59,Sebas,C18_029,NA,line2,24,43,0.302325581395349
0,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_01,3,45325,11,7,5,4,3,12400.1,57867,NA,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,44,0.318181818181818
0,approach,A18_730,TLCx(TLCxHC),Y,2018_12_01,3,45375,11,7,5,4,3,8266.7,44089.2,NA,NA,24.992,75.59,Sebas,C18_032,NA,line2,24,41,0.317073170731707
0,sitting,A18_714,TLC,N,2018_12_01,3,45470,15,7,5,4,3,9300.1,30311.3,NA,NA,25.065,71.072,Sebas,Stock(40),NA,NA,24,44,0.318181818181818
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,45487,21,7,5,4,3,10677.8,52355.9,NA,NA,25.065,71.072,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,sitting,A18_682,TLC,N,2018_12_01,3,45605,23,7,5,4,3,8611.2,22044.6,NA,NA,25.065,71.072,Sebas,Stock(40),NA,NA,24,43,0.325581395348837
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,3,45607,21,7,5,4,3,9300.1,11022.3,NA,NA,25.065,71.072,Sebas,C18_027,NA,line1,24,33,0.242424242424242
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,3,45710,21,7,5,4,3,7233.4,16533.4,NA,NA,25.065,71.072,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,approach,A18_703,TLC,N,2018_12_01,3,45907,18,7,5,4,3,7233.4,6544.5,NA,sunny_but_treeshade,25.065,71.072,Sebas,Stock(30),NA,NA,24,43,0.325581395348837
0,approach,A18_703,TLC,N,2018_12_01,3,46398,18,7,5,4,3,16533.4,12400.1,NA,cloudy,25.016,76.643,Sebas,Stock(30),NA,NA,24,43,0.325581395348837
0,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,46399,13,7,5,4,3,15155.7,11711.2,NA,NA,25.016,76.643,Sebas,C18_032,NA,line2,24,37,0.324324324324324
1,approach,A18_680,(TLCxHC)xTLC,N,2018_12_01,3,46462,23,7,5,4,3,6544.5,10333.4,NA,NA,25.016,76.643,Sebas,C18_030,NA,line2,24,43,0.302325581395349
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,46589,21,7,5,4,3,4477.8,3788.9,NA,NA,25.016,76.643,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,approach,A18_674,HCx(TLCxHC),Y,2018_12_01,3,46622,25,7,5,4,3,4477.8,5338.9,NA,NA,25.016,76.643,Sebas,C18_029,NA,line2,24,43,0.302325581395349
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,46685,21,7,5,4,3,4994.5,5511.1,NA,NA,25.016,76.643,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,46954,21,7,5,4,3,9300.1,10677.8,NA,NA,25.016,76.643,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,46958,13,7,5,4,3,9300.1,10333.4,NA,NA,25.016,76.643,Sebas,C18_032,NA,line2,24,37,0.324324324324324
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,3,47499,21,7,5,4,3,5338.9,6544.5,NA,NA,24.823,78.226,Sebas,C18_029,NA,line2,24,38,0.315789473684211
0,approach,A18_682,TLC,N,2018_12_01,3,48629,23,7,5,4,3,12400.1,15844.5,NA,sunny_but_treeshade,24.847,77.363,Sebas,Stock(40),NA,NA,24,43,0.325581395348837
0,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,48632,13,7,5,4,3,12400.1,15844.5,NA,NA,24.847,77.363,Sebas,C18_032,NA,line2,24,37,0.324324324324324
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,3,48744,21,7,5,4,3,11711.2,14466.8,NA,NA,24.847,77.363,Sebas,C18_029,NA,line2,24,38,0.315789473684211
0,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,3,48809,21,7,5,4,3,11711.2,14466.8,NA,NA,24.847,77.363,Sebas,C18_029,NA,line2,24,38,0.315789473684211
0,court_init,A18_689,HCx(TLCxHC),Y,2018_12_01,3,48842,21,7,5,4,3,11711.2,14466.8,NA,NA,24.847,77.363,Sebas,C18_029,NA,line2,24,38,0.315789473684211
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,3,48859,21,7,5,4,3,12400.1,15155.7,NA,NA,24.847,77.363,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,3,48966,21,7,5,4,3,15155.7,14466.8,NA,NA,24.847,77.363,Sebas,C18_027,NA,line1,24,33,0.242424242424242
0,approach,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,48997,13,7,5,4,3,19289,13089,NA,NA,24.847,77.363,Sebas,C18_032,NA,line2,24,37,0.324324324324324
0,court_init,A18_723,TLCx(TLCxHC),Y,2018_12_01,3,49025,13,7,5,4,3,13089,3961.1,NA,NA,24.847,77.363,Sebas,C18_032,NA,line2,24,37,0.324324324324324
0,approach,A18_730,TLCx(TLCxHC),Y,2018_12_01,3,49027,11,7,5,4,3,13777.9,13089,NA,NA,24.847,77.363,Sebas,C18_032,NA,line2,24,41,0.317073170731707
0,sitting,A18_711,TLCx(TLCxHC),Y,2018_12_01,3,49167,15,7,5,4,3,8611.2,12400.1,NA,NA,25.186,75.628,Sebas,C18_032,NA,line2,24,43,0.325581395348837
0,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,3,49223,21,7,5,4,3,3100,12400.1,NA,NA,25.186,75.628,Sebas,C18_027,NA,line1,24,33,0.242424242424242
1,sitting,A18_738,TLCx(TLCxHC),N,2018_12_01,3,49232,8,7,5,4,3,9300.1,14466.8,NA,NA,25.186,75.628,Sebas,C18_032,NA,line2,24,44,0.295454545454545
0,sitting,A18_711,TLCx(TLCxHC),Y,2018_12_01,3,49267,15,7,5,4,3,9300.1,13777.9,NA,NA,25.186,75.628,Sebas,C18_032,NA,line2,24,43,0.325581395348837
1,approach,A18_730,TLCx(TLCxHC),Y,2018_12_01,4,49520,11,7,5,5,6,12400.1,9644.5,NA,NA,25.186,75.628,Sebas,C18_032,NA,line2,24,7,0.571428571428571
0,approach,A18_684,TLCx(TLCxHC),N,2018_12_01,4,49533,22,7,5,5,6,12400.1,9644.5,NA,NA,25.186,75.628,Sebas,C18_032,NA,line2,24,7,0.714285714285714
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_01,4,49648,21,7,5,5,6,10333.4,10333.4,NA,NA,25.186,75.628,Sebas,C18_029,NA,line2,24,7,0.571428571428571
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_01,4,49666,21,7,5,5,6,10333.4,10333.4,NA,NA,25.186,75.628,Sebas,C18_027,NA,line1,24,6,0.666666666666667
0,approach,A18_682,TLC,N,2018_12_01,4,49805,23,7,5,5,6,6544.5,10333.4,NA,cloudy,25.186,75.628,Sebas,Stock(40),NA,NA,24,7,0.714285714285714
0,court_init,A18_687,TLCx(TLCxHC),N,2018_12_01,4,49829,21,7,5,5,6,9300.1,9644.5,NA,NA,25.186,75.628,Sebas,C18_027,NA,line1,24,6,0.666666666666667
1,approach,A18_712,TLCx(TLCxHC),N,2018_12_01,4,50211,15,7,5,5,6,4133.4,6200,NA,NA,24.677,78.427,Sebas,C18_032,NA,line2,24,7,0.571428571428571
1,approach,A18_730,TLCx(TLCxHC),Y,2018_12_03,1,41129,13,11,6,6,1,18600.1,8611.2,0.189010415717921,NA,24.219,70.974,Sebas,C18_032,NA,line2,22,50,0.74
1,sitting,A18_687,TLCx(TLCxHC),N,2018_12_03,1,41136,23,11,6,6,1,18600.1,8611.2,0.18871743217587,NA,24.219,70.974,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,sitting,A18_687,TLCx(TLCxHC),N,2018_12_03,1,41176,23,11,6,6,1,18600.1,8266.7,0.190760120838895,NA,24.219,70.974,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,approach,A18_712,TLCx(TLCxHC),N,2018_12_03,1,41441,17,11,6,6,1,15155.7,7233.4,0.214467145303838,NA,24.219,70.974,Sebas,C18_032,NA,line2,22,52,0.75
1,sitting,A18_684,TLCx(TLCxHC),N,2018_12_03,1,41502,24,11,6,6,1,17222.3,7577.8,0.20847612249844,NA,24.219,70.974,Sebas,C18_032,NA,line2,22,52,0.75
0,court_init,A18_714,TLC,N,2018_12_03,1,41705,17,11,6,6,1,52355.9,6544.5,0.148754861425374,sunny,24.219,70.974,Sebas,Stock(40),NA,NA,22,51,0.784313725490196
1,sitting,A18_689,HCx(TLCxHC),Y,2018_12_03,1,41717,23,11,6,6,1,52355.9,6544.5,0.227295550003086,NA,24.219,70.974,Sebas,C18_029,NA,line2,22,48,0.729166666666667
1,court_init,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,41725,17,11,6,6,1,52355.9,6544.5,0.226511829786545,NA,24.219,70.974,Sebas,C18_032,NA,line2,22,47,0.723404255319149
0,sitting,A18_703,TLC,N,2018_12_03,1,41823,20,11,6,6,1,52355.9,6544.5,0.145189475949347,sunny,24.219,70.974,Sebas,Stock(30),NA,NA,22,49,0.816326530612245
0,sitting,A18_714,TLC,N,2018_12_03,1,41824,17,11,6,6,1,52355.9,6544.5,0.144984106449182,sunny,24.219,70.974,Sebas,Stock(40),NA,NA,22,51,0.784313725490196
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_03,1,41884,23,11,6,6,1,42711.4,6544.5,0.232386568552385,NA,24.484,75.197,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_03,1,41966,13,11,6,6,1,57867,7233.4,0.251681371312225,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,50,0.74
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_03,1,41968,23,11,6,6,1,57867,7233.4,0.254598923087812,NA,24.484,75.197,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_03,1,42053,13,11,6,6,1,63378.2,6544.5,0.271860266103889,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,50,0.74
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_03,1,42054,23,11,6,6,1,63378.2,6544.5,0.274992255987433,NA,24.484,75.197,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,sitting,A18_728,TLCx(TLCxHC),Y,2018_12_03,1,42078,13,11,6,6,1,44089.2,6200,0.255727170177948,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,50,0.74
1,court_init,A18_687,TLCx(TLCxHC),N,2018_12_03,1,42078,23,11,6,6,1,44089.2,6200,0.258401462992314,NA,24.484,75.197,Sebas,C18_027,NA,line1,22,41,0.707317073170732
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_03,1,42195,23,11,6,6,1,44089.2,6544.5,0.279770584598784,NA,24.484,75.197,Sebas,C18_029,NA,line2,22,48,0.729166666666667
1,sitting,A18_686,TLCx(TLCxHC),Y,2018_12_03,1,42204,23,11,6,6,1,37200.2,5511.1,0.268613937880496,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,51,0.745098039215686
1,court_init,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,42330,17,11,6,6,1,5511.1,3272.2,0.174480831106984,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,47,0.723404255319149
0,sitting,A18_703,TLC,N,2018_12_03,1,42370,20,11,6,6,1,7577.8,3616.7,0.120095478512062,cloudy,24.484,75.197,Sebas,Stock(30),NA,NA,22,49,0.816326530612245
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_03,1,42496,23,11,6,6,1,60622.6,5166.7,0.305756501782152,NA,24.484,75.197,Sebas,C18_029,NA,line2,22,48,0.729166666666667
1,court_init,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,42606,17,11,6,6,1,49600.3,6200,0.304000578486302,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,47,0.723404255319149
1,approach,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,42610,17,11,6,6,1,52355.9,6200,0.307334288186513,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,47,0.723404255319149
1,approach,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,42660,17,11,6,6,1,46844.8,5166.7,0.303839806001957,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,47,0.723404255319149
1,approach,A18_689,HCx(TLCxHC),Y,2018_12_03,1,42688,23,11,6,6,1,37200.2,6200,0.30819225633059,NA,24.484,75.197,Sebas,C18_029,NA,line2,22,48,0.729166666666667
1,approach,A18_711,TLCx(TLCxHC),Y,2018_12_03,1,42711,17,11,6,6,1,7233.4,6200,0.306648877297811,NA,24.484,75.197,Sebas,C18_032,NA,line2,22,47,0.723404255319149
1,approach,A18_687,TLCx(TLCxHC),N,2018_12_03,1,42907,23,11,6,6,1,16533.4,6200,0.317168744391231,NA,24.75,70.657,Sebas,C18_027,NA,line1,22,41,0.707317073170732
0,court_init,A18_703,TLC,N,2018_12_03,1,42909,20,11,6,6,1,15844.5,6200,0.127430815767393,sunny_but_treeshade,24.75,70.657,Sebas,Stock(30),NA,NA,22,49,0.816326530612245
1,sitting,A18_689,HCx(TLCxHC),Y,2018_12_03,1,43231,23,11,6,6,1,5511.1,6200,0.338535431604418,NA,24.75,70.657,Sebas,C18_029,NA,line2,22,48,0.729166666666667
0,approach,A18_687,TLCx(TLCxHC),N,2018_12_03,1,43371,23,11,6,6,1,12400.1,6544.5,0.151021732079762,NA,24.75,70.657,Sebas,C18_027,NA,line1,22,41,0.707317073170732
